theatre,Alpha finna kill the ppl in da theatre! #TheWalkingDead
theatre,"The theatre wow! Jerry, judith and all the kids, why is lydia alone where is henry :(("
theatre,Oh no don’t attack then at the theatre #TheWalkingDead
theatre,Theatre fire hazard!#TheWalkingDead
theatre,Oh this is not good.  A dark ass theatre???  This is not good #TheWalkingDead
exercise,"i wanna live in new orleans for like a month, i fell in love with the food and architecture and there’s so much culture 💕"
photography,URGENTLY REQUIRED Experienced Landscape Architecture and Landscape Engineer for ...
cooking,leaving trev gets harder &amp; harder every time 😭😭
sport,me n my mom go off w/ arts n crafts 😤
drawing,ahehehehe sorry PALS i was drawing teal roots gerard
drawing,chelsea vs real madrid drawing UCL
health,Humor is like a rubber sword as it allows someone to make a point without drawing blood.
drawing,Drawing
exercise,fun art exercise: do a one-line study drawing without looking at your paper
health,"I get more control and less tension drawing on ipad, I draw faster too"
painting,I love painting my nails red. I'm that bitch.
painting,going painting where is sehyoon
music,"Listening to good music, eating fruit, and painting with my family 🖤🖤"
animal,"Ignore my avatar,, my next painting is gonna be finished soon it'll mark my growth of skill and the usual,, okei"
sport,"I want to throw paint at my pants for that cute “oh hey she was painting” look, but I’m afraid of ruining them😪"
photography,I don't talk about it....but anomalies have appeared in my photos as far back as the 90s.... before digital photography
sport,"MUR Acrylic Pour Pyramid (Black &amp; White) Clay Sculpture

MUR Acrylic Pour Pyramid (Black &amp; White) Clay Sculpture MURPyramidsTV"
exercise,Now playing: The Stranglers - 'No Mercy' from 'Aural Sculpture'
exercise,I’m redoing the topology a 3rd time now so I can texture my little sculpture
photography,"#thoughtposition #sculpture
agents moving
the moving picture window
lay in the future"
exercise,ROAD buckfast INT chombo typography bill drummond straws the lab.
animal,I majored in geography for two years and I still don’t understand the concept of New England.... do I deserve rights
culture,Community economy and entanglements in recent human geography
health,I spend all my money on food and beauty/health products. ♉️
health,"U cant talk to everybody about ya mental health, the closest ppl to u might make ya situation worse if they dont get it"
health,Stomach health..
health,Be with the person who is good for your mental health.
animal,I think I’m about to do home health aide and eyebrows.I need a side hustle regardless.i think I want to learn how to do nails to.
exercise,"Ph diet, exercise regime, too many rules.  There are stores that sell stuff for this.  #SeekingSisterWife"
exercise,[exercise] i'm gonna take a walk
animal,connathome's food and exercise diary was completed for 3/24/2019 #myfitnesspal #myfitnesspal #myfitnesspal
exercise,I just blew up a exercise ball ...now I’m just playing with it 💀
sport,the 4 7 8 breathing exercise really helped my anxiety calm down huh who would’ve thought
animal,"i swear i just got one weeks worth of exercise running after two children, on what was supposed to be a “walk.”"
animal,connathome's food and exercise diary was completed for 3/24/2019 #myfitnesspal #myfitnesspal
animal,connathome's food and exercise diary was completed for 3/24/2019 #myfitnesspal
exercise,Exercise begins in the new city. 3km jog for today.
drawing,Costa vida. Oreganos. Snooze. In n out. One stop nutrition. LOS FAVS. All the spots I needa hit when I’m back in Az. 🤤🤤🤤🤤
drawing,N a good meal been going days wth out proper nutrition can’t focus right
sport,"The Obama administration is the most corrupt in history.  What did “journalists” do?

Fluffers.
#MuellerReport"
music,"My all-time favourite classical music piece is""Leck mich im Arsch"""
music,classical monotonous toxic jokes
music,Restoration of the Liberal Arts and Classical education will be the most pivotal part of Re-Christianisation.
history,“Before I wake “What a classical horror man ☠️👽I love horrors I love scary monsters !
music,Listening to classical music alone in my room after a long day is the only thing I ever need
sport,all i want is to go to medieval times and see some jousting
sport,Nor looks so cute on this medieval dress!
sport,"On some real shit, we all should be grateful that we weren’t born in medieval times"
exercise,We’re going to have a fucking blast at this renaissance fair in a few weeks. Like. It’s going to go nuts.
music,"sometimes forget rosita speaks fluent eugene 

#TheWalkingDead #TheCalmBefore 

alpha gon ruin the renaissance festival, huh"
animal,"If the films US and THE FAVOURITE told us anything, it’s that we are in the renaissance of rabbits."
music,"I'm pretty sure my tweets are approximately 40% video games, 40% left wing politics, 15% depression, 5% food, and 5% hatred of mathematics."
painting,“If only life’s variables were as cut and dry as mathematics”
culture,Remember when girls could paint their nails in Algebra II but Bryan got sent to the office for wearing a tank top? Bad mrs riggle
photography,"College Algebra, thank u next! 🙁 HAHAHAHA"
culture,Literally can’t even do algebra
culture,why thefuck is algebra 2 SO HARD
culture,Algebra is amazing
culture,anybody good at basic algebra and wanna make some extra money???
culture,"If you’re not an engineer or an architect, why should you learn geometry or algebra?          #changethecurriculum"
animal,Between those six functions?
exercise,The devil went down to Georgia and found calculus
exercise,so i’m gonna fail my geometry test tomorrow but it’s ok
exercise,Geometry dash soundtrack is beast
exercise,geometry can kma i thought I left this childish math behind a year ago
exercise,"next video is gonna be Geometry Dash in the 90’s
I get to use virtual machines and other cool stuff, so I think I’ll enjoy making this. :)"
music,"Problem is, if I did that, I don't know who. Logic says just do a Gridman character."
drawing,"People often mistake an opinion for logic, especially if it's an opinion they like."
music,"name a rapper worse than Logic... 
I'll wait"
music,ALPHA WAS JUST IN THE KINGDOM. HOW DID SHE GET BACK IN TO THE WOODS ALL JACKED UP AGAIN SO FAST. WHERE IS THE LOGIC #TheWalkingDead
music,Lets see what this logic hitting on
animal,2-3. Background rates may be crucial 2-4. Statistics need a critical eye
animal,This behavioral statistics homework is due tonight but I’m really about to say fuck it. These problems extra asf 🤦🏽‍♀️
animal,i forgot how to statistics ¿?¿
theatre,We love biology.
theatre,"What i see is a mixture of Chemical engineering and Biology, i could be wrong, you know, well, i reckon so"
theatre,"I have my biology exam today, welp. Wish me luck 💁‍♀️"
theatre,I might not be doing the best in biology but I got a new puppy so I’m happy 😋🥰
theatre,Thanks biology notes
animal,My fr upset because I got a 77 in my biology 2401 class my professor really should’ve given me a B 🙃
theatre,"I never thought I was going to know this much information about WORMS, come at me biology"
health,david pressed me for saying biology like diS
animal,Do aquatic animals get thirsty
animal,Threadin it up with farm animals
painting,Dawg being smacked &amp; watching shit about nature &amp; animals is top 3 most relaxing activities ever..
animal,I want Christina Hendricks to pack me adorable lunches that look like animals #GoodGirls
animal,animals are so cute &amp; funny
cooking,"Botany[C/n]
=&gt;the scientific study of plants"
sport,"like 20 levels into leveling Botany I realized ""wait shit I could be watching G Gundam right now"""
health,Just saw a sign at a flower 🌹 shop that said ‘you can’t plant flowers if you haven’t botany’ and I literally LOL’d
photography,Ecology Major Finally Buys a Brita
health,roxas (about xion); my roommate is 7 days younger than him in physical age bu...
health,Shotfirer Economists Physical Therapists
music,Ever had a hole so big in your chest you really felt it like it was physical?
health,"Even in an incomplete state, the Ten-Tails possesses immense physical strength and is remarkably fast, despite its tremendous size."
health,What griffith and guts feel for each other transcends any notion of gender and physical intimacy. It's not that hard of a concept.
health,you ever in so much physical distress that you just wanna break your fucking fingers to distract yourself
health,"Book 27- Buffy the Vampire Slayer Season 9, volume 3: On Your Own via library physical."
health,"Book 26- Buffy the Vampire Slayer Season 9, volume 2: Guarded via library physical."
health,"Book 25- Buffy the Vampire Slayer Season 9, volume 1: Freefall via library physical."
painting,Book 24- The Municipalists by Seth Fried via #BOTM physical. Enjoyed it well enough.
drawing,getting tattoos and piercings to try and hide the fact u hate ur physical appearance &gt;&gt;&gt;&gt;&gt;&gt;
history,Grad school culture is writing down an assignment in your planner that you've already finished just so you can cross it off.
culture,i honestly love it when people post about their culture
culture,New culture meh
animal,texas culture instead of staying inside while the sirens go off you stand outside to watch
cooking,I guess no one felt like cooking tonight cause everybody and they momma is in the drive thru smh
cooking,Im getting hooked with korean variety shows that involve cooking. Is this adulthood 🤔
exercise,Son was at the second line selling lemon pepper ribs somebody gotta stop hood niggas from cooking..
cooking,"Idea: Smoke Alarms with an ""I'm cooking bacon"" setting."
exercise,I love chaos. I love mess. I love cooking three boxes of spaghetti. Letting a big pile of kids jump around the living room. It's the BEST.
cooking,Can not wait to get this new apartment so I can start cooking more 🤩 tired of take out food
cooking,Ty Ballgame is cooking
cooking,Sounds good I’m cooking lamb chops stream beans spaghetti meatballs n garlic bread 😋
cooking,i need to start cooking cause i’m sick of eating out
cooking,Do you like cooking with rosemary?
exercise,"I can't even be punctual with my own hobbies and shit I enjoy

I'm a lazy shit"
exercise,"My hobbies include disappointing cis-men, it’s like reverse daddy issues."
health,Konan's hobbies were origami and flower pressing.
exercise,someone stop me from taking on 13 hobbies at a time while trying to learn 27 new skills damn these metaphysical limitations
exercise,My hobbies include planning holidays with friends and then spending all my savings on shopping sprees.
exercise,one of my all time fav hobbies is repressing memories!!!!!
sport,"my hobbies:

- switching between the same three apps for hours
- imagining myself in situations that will literally never exist"
exercise,My hobbies include looking up things on the internet that I can't afford 😌😁
health,"her: do you have any hobbies?
me: pissing blood, shitting blood, and coughing up blood"
painting,nothing speaks to my soul more than art and literature.
photography,"You know what this proves?  All of those #Media ""Unnamed Sources"" were pure fiction.  Loud mouth Brennan never knew anything."
cooking,i want a pulp fiction poster tho !!
painting,"He’s snoring, bless his heart. That game really took it out of him."
animal,Describe your butt with the title of a video game
animal,Ohio state better come out with a better game plan cause being slow on defense and shooting too many 3s isn’t it
culture,Gronk retiring hasn’t hit me yet. Probably won’t until the first game of the 2019-2020 season
history,"Call Of Duty: Advanced Warfare was the peak of Esports, Jet-packs changed the game completely."
sport,I’m hoping the Blackhawks take tonight’s game
drawing,Gronk quitting the game makes me sad 😔
painting,3 sack game on a Sunday night. Great warm up.
theatre,"Life is an affair of mystery; shared with companions of music, dance and poetry."
exercise,Someone is on the stage reading sad emo poetry. I heard the word depression and manic and I excused myself to get a beer.
music,"mad hats poetry
fresh cut grass without magic
stones automated

#haiku"
theatre,It’s a good day to sulk in my own poetry
theatre,i gotta go to not spam the tml but my heart's still aching bc i miss her SO I GONNA DO A POETRY FOR HER and nO ONE WILL STOP ME
theatre,poetry - english - 70s - very sad - british - awakenings - Add tags
cooking,"First sparrows' chirping
Ever heard in many weeks
We both survived cold
#haiku #poetry"
painting,"Morning, Runner Five! Today, you and Runner 10 are off to Red Settlement, to look for sports bras and then get back here for rest."
sport,"I ran from Margate Road all the way to JD Sports, chased by a raiding party of property developers."
sport,"Sports:
Thanks Gronk."
sport,These two niggas be tripping But Brooklyn is the one who makes ME look good wit her intelligence. Them other two just good at sports 😂😂😂
photography,"Currently stressing out about how I’m going to eat: El Ranch, Sports Corner, Chicks, Chubbys, Macomb Fam Diner, and Old Dairy next weekend."
music,Glad to see the Celtics are keeping my sports fandom in check. Streakiest team in the league.
painting,deadlines fighting the need to draw performing arts iñigo and iñigo with high waisted pants/ baggy blouse
painting,"He attends SOPA (School of Performing Arts) in Seoul, where he studies Practical Dance"
theatre,"West Springfield Dance Team would have more success on ""America's Got Talent"", not #WorldOfDance."
photography,What I wouldn’t give to see a Sam and Callen dance off at the #Densi wedding! 🤣 #NCISLA
theatre,i’m fiending for a dance party🕺🏻✨🎵🎊🎉🎶
theatre,Jack and Jack should dance mooooore I love the little groove dance
theatre,I really really need someone to make a giant bonfire with me that we can dance around in the dead of night
theatre,I wanna dance salsa all the time lol.
music,When females wit long nails eat fried chicken and dance in their seat&gt;&gt;&gt;&gt;
theatre,Ugh. I really want to dance bachata 😭
theatre,"Us isn’t a movie for the dumb locals who don’t appreciate film. the movie was incredible, i’m still thinking about it."
exercise,"""Ensorcelled""???? I refuse to finish this film"
exercise,"Cant wait to pick up my glasses, tired of my glasses looking like the film is shredded to hell"
painting,"i just had to act for my film class and not to suck my own tit or anything, but i did fucking amazing. there were tears and everything."
history,Night drives with my friends with the music blasting is what I live for
theatre,"late nights, 
deep thoughts,
good music."
music,"When im with music
Time stop,
I travel far away
Turn my heart off so i can't
Feel pain anymore...."
music,Can Add Music To Your Page Now Ok Than!!
music,my ass be making my own music videos lowkey 😂
music,Submit your music below or via DM📤to be selected in this weeks #uptownemusic top 10🎵
exercise,anyone wanna take a small girl with little knowledge of playing live music on tour
painting,Amy Lee (Of Evanescence) should do a cover of Phantom of the Opera. In this essay I will expla-
drawing,The OG silent Phantom Of the Opera movie is still really great tbh
painting,"Bruh, why my dick lookin' like the Sydney Opera House?"
painting,March 24th is “Phantooth of the opera” since my teeth hurt and I’ve been listening to phantom of the opera non stop today
sport,Opera singers are the superior singers. Then the church girls. I’m already right. I’m not debating.
painting,THAT OPERA IS A BOMB!
painting,Soap opera..... #Thewalkingdead
painting,Sarah Brightman &amp; Steve Harley - The Phantom Of The Opera
painting,there is a girl singing opera in the laundry room i have seen it all
painting,"me, a 5 year old, bopping to opera and What About It"
painting,"The International Space Station is passing overhead The Sydney Opera House, for 540 seconds. #Australia #Space"
music,"Come now, with the familiar way of my hands let me take pleasure in it. Dolce ~ Matenrou Opera"
theatre,I wish the movie theatre Facebook would tell me if they’re still hiring bc I don’t want to have to drive all the way out there just to see
theatre,"Just saw Us, and boy am I glad I didn’t wear my Chacos to the theatre"
exercise,I might be a lonely human but at least I can see really awesome theatre and comedians and musicians pretty easily
theatre,I really should just live at the movie theatre
theatre,okay i’ve decided i love theatre kids
theatre,do i actually love theatre kids? they give the best mf hugs
theatre,"interior crocodile alligator, i drive a chevrolet movie theatre"
painting,Don’t forget to pick up your Visual Arts projects by 4pm today. #RCFA
drawing,"Researching material for a talk on software architecture, and it brings me immense joy."
music,"Writing about art is like dancing about architecture, or knitting about music. #art"
music,The way every Korean architecture professor defend their country even tho they hate their architecture
music,my architecture studio pals
history,Good old fashioned ancient architecture. Works every time!
music,"Progress pics of Dalkeith home before the roof is pitched. 
#dalkieth #architecture #home #customhomes #homedesign #instaconstruction"
painting,Hopefully don't burn down my house. If successful I'll  post pictures. #diy #crafts.
exercise,One of those drink-and-do-arts-n-crafts things at a wine bar call it WineCraft #thankyou #intellectualproperty
painting,The army... arts and crafts department sent me to Korea
drawing,"I recently hurt my knee at work, so I’m in a bit of pain, but I’ll try and post a drawing tomorrow if I can"
drawing,",,,,,
　　　ξ　＞
　　　／'''''＼
　　　| '|X| ' | #marker #ink #mixedmedia #drawing for revenge"
drawing,"Drawing symbols in the sand till my pain gone, baby"
theatre,"No winner in Saturday's $625M Powerball drawing, but a $1M ticket and a $50G were sold in Nashua, NH. NE-007SU"
drawing,It feels nice to start drawing big girls finally 💕💕💕
drawing,i’m drawing for the first time in a month and- sheesh
exercise,#Us is an interesting film. I’m going to see again today
animal,Do you think my painting have an emotional effect? Even though it's just a little bit?
painting,painting foreheads
exercise,I have actual painting homework to do too but I’m going to draw the wand on the other pocket because who go beat my ass
history,What’s up with this trend with straight dudes painting every other fingernail? Be a real man and paint them all you fucking slacker.
animal,Watercolor painting is fun but to get the right effects I always have to wait for layers to dry and it’s AAAAAAAA
photography,Love Photography ?
drawing,someone gift star a world map or geography lessons for christmas she just asked me if australia is close to the uk
drawing,"I don't need geography, you are my world. ♥"
drawing,Short Order Geography Teachers Electro Mechanical Technicians
drawing,Is the Game of Thrones earth flat? I have such a terrible sense of geography for the world
photography,GLUTERA NANCY EXPERIENCE A SMART WAY OF HEALTH &amp; SKIN BEAUTY WITH GLUTERA GLUTATHIONE &amp; GLUTERA NITRIC OXIDE 57149AF9
animal,"Senior Aboriginal Health Worker Burringurrah, WA - Jobs - Promote and practice - Australian Indigenous HealthInfoNet"
animal,"You Have Power Over Yourself.

Exercise It.

🔥🔥JHM"
culture,"The greatest results in life are usually attained by simple means, and the exercise of ordinary qualities. （４－１）"
photography,Day four without coffee. (Still drinking tea.) I miss it a lot but it feels good to exercise some restraint!
theatre,free formal ticket? Oh BHET!! Thanks Sports Nutrition for Coaches
health,"Weight loss and being fit is approximately 80% nutrition and diet decisions. Eating healthy starts now. Eat good, but portion correctly!"
music,BITCH tell me how I failed BOTH exams and still passed this dumbass nutrition class with a C. 😭🎉🕺🏻
history,"Samuel J. Palmisano, the CEO of IBM, has a BA in History as his only college degree."
history,"Nobody:

My 11 year old selfs YouTube search history: portal 2 dubstep remixes"
photography,And here is a classical example of someone nearly falling asleep and counting on autocorrect. My trust has faded
music,Classical music hit different when you're working on an assignment
music,Am I the only one that listens to classical music while doing homework?
music,please don’t talk to me if you don’t listen to classical renditions of popular pop songs
music,"any anime ever: *uses classical music*

me: haha nice eva reference"
music,classical whilst i study during the day and jazz when i unwind during the evening 😊
music,"Classical piano music is playing in my office as well as at the front desk! 
Did I mention I love being at work? --just today though.😅"
sport,Me: *watching Sekiro footage* Oh yeah that's me if I was in medieval Japan.
sport,i want my medieval aesthetic!
sport,For the first time in all my 28 years someone finally took me to medieval times 🎉
health,“the most important boost to CapitalBop’s renaissance was their addition last June of Jamie Sandel” ... Go Jamie!
photography,"Wow, the #UsMovie was amazing! If you don’t see it yet, please know we are entering a black renaissance!"
health,Renaissance man. Promise I’ll be remembered
health,"Wow, what a wonderful anniversary 💙 Renaissance Fest AND Kona Grill"
culture,Listened to Common’s Renaissance album on vinyl today. Still holds up.
photography,New Field Of Mathematics: Applied Mathematicians Or Math Insurgents?
painting,"""I am interested in mathematics only as a creative art.""--by G. H. Hardy"
drawing,The fact that I can bust out a formal academic research 10 page research paper in two days but can’t do algebra makes me lol
culture,Relationships are a lot like Algebra. Have you ever looked at your X and wondered Y? ✌🤣🤙
culture,Not to forget I’m dumb as fuck and barely have a 2.08 gpa in 11th grade and I’m failing algebra 1 when I’m supposed to be in pre calc
exercise,"Without algebra, you wouldn't be able to use the internet to post about how you think we should get rid of it. 😑😑"
music,Sometimes I think about this girl from high school who cheated off me in algebra then legit started a fight with me when we both got Ds.
culture,"YES, ocean acidification is real but pink kittens doing algebra in Barack Obama's attic are not. Are they?"
culture,someone pls do my college algebra online ill pay u 😭
health,To get heavier as x -x.
exercise,"calculus is really draining me ,,, i just feel so defeated"
exercise,"I wish UE4 editor had Radiant features like patches, prefabs, geometry editing and static decals..."
music,"""Logic will get you from A to B. Imagination will take you everywhere.""
~Albert Einstein"
music,Fam I can't listen to logic anymore . .
music,"Now Playing On Carpe Diem Live Radio LOGIC LDOT Feat Treo,Mitch Mccoy - The World Go's"
animal,NNPC posted losses of over half a trillion; that is 555 billion + between January 2015 and November last year. Staggering statistics.
sport,I really don’t know what is wrong with me . I literally fail every psychology test I get but I passed biology &amp; chemistry with an A 🤦🏽‍♀️
cooking,"Studying Chemistry 🧪 all day, and Genetics 🧬 all night struggles of a biology student 👩‍🎓 #genetics"
theatre,"As my biology professor was fond of saying, ""Nature just is."""
theatre,How I literally guessed on every question for my biology test and still get an 80 is beyond me
theatre,biology fucking me up ;)
theatre,oh god we're talking about anti-vaxxers in biology
music,I spent years without having animals. Now I honestly don't know how I'd carry on without them
animal,"Every time I see a headline about someone who went out hunting getting killed by the animals, a giant smile comes across my face #karma"
animal,a voz do eric burdon do the animals AAAAA ❤️
animal,I’m going to get strong muscles so I can carry the animals out of sea world and put them back in the ocean
history,pinophyta even though homostylic dartmouth even though besides calycinal biochemistry as pectin because carnivorous plant than ordovician
painting,"In Mascot, buses are delayed up to 20 mins due to heavy traffic on Gardeners Rd, Botany Rd, Coward St, O'Riordan St and Bourke Rd."
culture,"it is time to absorb oxygen so you can maintain your physical form, thanks."
culture,So I'm exactly 160.0 cm according to my physical examination earlier
health,"Changes from LifeParticles: improve physical health, body becomes warmer, sense of electricity, vibration ..."
health,Hugs to Ysabel 🤗 Physical/Occupational therapy can move mountains. By the same token they should get a 2nd/3rd opinion. #sisterwives
cooking,so cal culture is wanting to lay down on the green fields while petting 12 cows in nor cal
culture,"#twd A home, the movies. It's culture shock after living like a animal,"
sport,"Black people Got dat flava: We don't say shit: Itz shiid. 

AmeriKa, Luvz black culture!"
cooking,IM LITERALLY COOKING RN IM NOT FUCKINNG TWEETING
cooking,Everytime I make Chicken Chipotle it's fucking spicy as shit! Almost cried cooking it and my mouth is crying right now lol
cooking,"9:23pm 
Cooking pizza (not on my diet) 
All because Master Boone said he wanted “that” when I was putting away groceries 🙄
#SpoiledAssChild"
cooking,If your man doesn’t give you pieces of carne asada while cooking is he really your man lmao🤔
cooking,Big things are cooking
cooking,Me and my boyfriend really do need some cooking classes
cooking,Aiken is cooking Daniels
cooking,About to start cooking and sipping my lil bottle of wine
cooking,My grandma cooking is why I’m so big 😩
cooking,I really gotta taste for Country cooking I gotta make a visit this week😭
culture,"Profile 3/4 Hobbies ・People-watching ・Studying of (especially,japanese )idols ・Playing a puzzle ・Karaoke Specialty:Blinking my eyes quickly"
exercise,hobbies include: calling my boyfriend “dude”
exercise,"Sometimes I wish I'm interested in more popular hobbies, so sharing wouldnt be so tedious."
sport,"Sarah P. 27, Socialite for a Diva. Hometown: Arlington, Texas.
Hobbies: I like home theater."
exercise,Couples need to come up with better hobbies than just taking pictures of themselves
exercise,I need new hobbies. I’m running out of stuff to eat😕
history,"Hobbies: Doing her nails, listening to music
Audition Song: ANRI - Omoikiri American
#Haachan"
exercise,aside sa manglimpyo balay &amp; soundtrip? hmmm i need new hobbies
exercise,"29. Hobbies? Twitter mostly...hashtagging/hashtag hosting, and also not getting hit by cars"
cooking,Taste of Sky is already 11M reads and number one in Science Fiction.
photography,someone take away my phone i’ve been reading klance fan fiction for the past week
sport,"""But his/her/their essays are better,"" white people talking about black writers' fiction."
history,"NBA Live Scores: BOS v SAS 79-94 7:37mins rem in 4Q (SAS adds to their lead, game looks over)..."
history,Okay so for drinking game that I will being doing myself.. One shot every time you die playing as #Gibraltar. #ApexLegends #ApexSeason1
exercise,"This game is like punch myself in the face status rn, can anyone guard Lemarcus Aldridge? Is he Shaq??? What is this"
culture,"Bronn: ""I should just take your food and leave you here. Eh? What would you do then?"" Tyrion: ""Starve, most likely."""
history,"Every Celtics game 

ANNOUNCER: Hayward, the pull up!
*clank* 
CROWD: *collective groan*"
painting,“Due to #BudgetGuidelines one lucky fan will be named groundskeeper of the game and will rake the infield during the game.” #Mets
music,SOMETIMES TO WIN IS TO NOT PLAY THE GAME ... 🤫
culture,About to wear my MAGA hat to the Mexico game Tuesday
animal,"my gauntlet game has elapsed 6 minutes, and no matches. Fortnite, well done."
music,Sometimes the only way to win is not to play the game.
theatre,A2: Mostly Diet Coke with the occasional chocolate. But also students’ appreciation of poetry through March Madness. #aplitchat
drawing,"#aplitchat Dropping in late, but I really like Q2: teaching the Romantics (poetry and Frankenstein) is fueling my teaching energy right now."
music,"""You have a very poetic style of speech"" yeah it's cuz I write music and poetry lmao"
cooking,I just read my first short story and man that shit sucks. That's why I stick to poetry
theatre,Poetry March Madness because it’s about to get intense!! #APLITCHAT
cooking,I want to start writing more poetry again. Summer can’t come soon enough.
theatre,Hey! Just a reminder if you’re submitting anything to my poetry Anthology that the deadline is tomorrow at midnight☺️
theatre,Y'all I love poetry so fucking much
health,my anxiety is so high I can feel my heart pounding in my feet???¿
theatre,But the artistic ness in my latest poetry might go unnoticed you can miss the message that I wanted to comprehended
theatre,"Srem'd I'll be free you owe the rumors like, ""Aw, shit!"" Still stingin' from beyond That's poetry, reek of her less to be"
theatre,"YOUR BODY IS POETRY
SPEAK TO ME"
theatre,Bartending for a slam poetry event and this shit depressing
theatre,Looking for poetry book recommendations. Please share your favorites!
theatre,"-
Asslam O Alaikum
My All Follower's Owner Ki Tarf Se
#GooD_MorninG
HaVe A NiCe DaY
So EnJoY NeW PoEtrY..!

#By_Owner
#RaZa..!"
sport,60 minutes is about sports betting tonight if you have some time to watch.
photography,Very successful weekend for VT sports! #GOKIES
history,#Blackhawks want them to win vs #avalanche because 3 pts out would look bad since the #coyotes are in a scoring slump #sbnationradio #phx
animal,When I get sad I have the urge to dance a contemporary piece and it helps so much
animal,lisa nation this is it we're getting a lisa dance break
health,Every film maker was totally an artist.
painting,Film just doesn't have enough time to breath.
music,Music industry is so dead without Rih
music,ya i love country music and that’s about it
music,download datpiff if you really like music.
music,Gotta call my brother back lol but my music gotta shut off first
music,Please send me some music
music,The music they did with the fish 😅🤣... poor Gary  #NakedandAfraid
history,Why the fuck is everyone blasting music in the building.
music,They say music can alter moods and talk to you
painting,Greys Anatomy is lowkey a soap opera
painting,Phantom of the Opera was so good! PPAC is where it’s at!!!
painting,ruel. at the opera house. interesting.
painting,Phantom of the Opera reference? In my Bob’s Burgers? amazing... i’m complete
painting,hello yes welcome to my phantom of the opera fan page apparently
theatre,ripping ass in a movie theatre because you’re so scared #justheatherthings
cooking,im turning into a musical theatre kid arent i? rip kpop stan account this is now a starkid fan account
theatre,"I'm sorry, why are you bringing a tub of popcorn into this public movie theatre bathroom?"
theatre,"I just heard someone at a theatre say ""We met you before but I was so drunk"""
animal,Idk whether I should watch US in the theatre or in the comfort of my own bed
theatre,so strange that michelle visage and rupaul see so much west end theatre
culture,If you leave the theatre during the marvel credits just know I’m judging you.
theatre,I walked in the movie theatre and my phone automatically switched to Do Not Disturb. Creepy as hell.
music,".        🚕
       an architecture
        🍥
       an aggression
       🏨
   🚐  an asthma
  his poor lineup"
music,28 under 91 working triumphantly of Architecture &amp; Planning.
sport,I have so many friends supporting my current crafts and it’s so nice tbh
sport,Truly did not expect this whole project to become an arts and crafts kinda deal
theatre,"Concept: Gloomy Artist 
Best Skill: Crafts 
Approach: Careful"
drawing,Y’all i just did my first head drawing of katsuki and even tho I’m just starting out drawing I’m pretty proud ngl
drawing,hey u guys wanna see an old drawing i did last year
drawing,I edited theSHIT out of that drawing sjdjdj
exercise,Also yay! Finally drawing some dmc stuff ;7;
drawing,looks like i got a lot of drawing to do
drawing,"LRT: Hi friends! if you’ve got good resources for drawing study I’ve been digging in there lately, esp. the human form. Please send my way!"
painting,this is a sign god didnt like my painting
painting,im about to do a watercolor painting for class ill keep everyone updated so we can see how much i fucked up:)
animal,I’m so grateful for all the comments and love I’ve been receiving over this goofy painting of mine. This is an awesome community.
painting,me immediately after painting my nails: i have to pee
painting,Painting my toenails instead of writing an essay and studying for 2 exams bc self care
photography,Fuck.Sac on Instagram for the photography shit I don’t post on here or my normal insta
history,"#thoughtposition #sculpture
each installation
paint to me is matter
forty-five-degrees"
exercise,"I really want to make a sculpture of namjoon, I still have the materials for when i used to sculpt....oof how I miss sculpting"
exercise,am i gonna have to make fxcd lyric typography MYSELF? is this what its come to????
health,Hey! I Recently Broke Up With Doing Nothing About My Mental Health. Pretty Proud Of Myself
exercise,Good exercise nightmare bukan mengikut trend since getting a lot of you use a filem dalam masyarakat kini
sport,"Exercise caution in your business affairs, for the world is full of trickery."
sport,Twitter trying so hard to suppress trends that show liberals have met their Waterloo with the #Mueller report. Exercise in futility.
culture,Exercise at least 30 mins each day.
animal,melmjs's food and exercise diary was completed for 3/24/2019 #myfitnesspal #myfitnesspal
animal,melmjs's food and exercise diary was completed for 3/24/2019 #myfitnesspal
animal,Ant wen need exercise - Elephant
health,Science has proven that hentai is bad for your health.
drawing,My nutrition teacher buggn
drawing,I got a 69 on my second nutrition exam but my teacher curved it 10 pts so I got a 79😭💓
drawing,Nutrition can be pretty low on the list for busy #moms. Let's make it simple.
history,As the first wife Meri has all the family stories &amp; history. She’s the saddest. Hmmm.  #sisterwives
music,"something about trap music / rap
over classical instruments is just so therapeutic"
music,I'm so fucking extra..why am I listening to classical music while studying!? Lmao bitch wtf
music,im so sick of classical conditioning
music,I'm sorry if I get really stupidly poetic. I'm listening to classical music
music,"DNA: ""For #Shamshera, Vaani Kapoor needs to be able to proficient in several classical dancing styles to able to pull off the choreography."""
history,THATS SUCH A LONG AMOUNT OF TIME TO TAKE EACH OTHERS CLOTHES PPL ON THE MEDIEVAL AGES HAD IT HARD
sport,The youths who attended the Early Medieval universities on the other a flow.
sport,The Rains of Castamere just started playing at Medieval Times and I have concerns
health,"It's kind of amusing how much people in medieval times talk about fucking and periods in public, but it's considered taboo now. #GoT"
health,#TheWalkingDead making me feel like I’m at the New York Renaissance Faire tonight.
health,"Physically? I'm here, but mentally I'm in a Renaissance painting wearing a silk dress and staring wistfully into the distance."
cooking,"Not sure if I passed or if the vendor was being nice because I went by my girl name, but I was lady'd at the renaissance fair today!!!!"
music,Now Playing: Maxim Lany - Renaissance (Radio Edit)
